Date			Hour		 Msg Type 		MMSI		AIS version		IMO	 				Call Sign 			Vessel Name 		Ship Type  		Dimension		 EPFD  		ETA Date 		ETA Time 		Draught 		Destination 	DTE	Spare
2017-04-01		00:12:09		5			310133000 		0			9108130				ZCBDT				VALENCIA				71				159-57-11-21			1			3-31		21:00			10.300000			GDYNIA			0
2017-04-01		00:12:24		5			314207000 		0			9017381				XPSP				WILSON				70				81-8-10-6			1			3-30		14:00			3.500000			GDYNIA			0
2017-04-01		00:12:46		5			261506000 		0			0				SNRF				SZTORM				51				15-22-2-6			1			9-22		18:30			2.800000			SAR			0
2017-04-01		00:12:49		5			261199000 		2			8026440				SQLT				ROMANKA				80				44-21-4-6			15			2-9		21:00			5.200000			GDANSK			0
2017-04-01		00:12:54		5			258858000 		1			9391000				LAKNV				RYSTRAUM				89				103-26-15-5			1			3-21		12:00			4.300000			GDANSK			0
2017-04-01		00:13:02		5			356301000 		1			9682617				SFXFT				GLOMAR				90				22-44-7-7			1			12-14		17:00			4.600000			GDYNIA			0
2017-04-01		00:13:03		5			261011460 		1			9388845				SPGRXYR				CENTAUR				52				11-20-6-5			1			3-24		11:00			4.500000			GDYNIA			1
2017-04-01		00:13:03		5			261005510 		1			8321175				SPGRVVS				WLAMQXT				30				27-4-4-4			1			0-0		24:59			4.000000			GDANSK			0
2017-04-01		00:13:07		5			261000840 		0			7402441				SPGRTQW				INZN				99				55-18-6-6			1			3-15		15:30			3.900000			GDANSK			0
2017-04-01		00:13:16		5			261194000 		1			8030908				SQLX				ZODIAK				54				30-30-1-10			1			0-0		24:59			3.200000			GDANSK			0
2017-04-01		00:13:19		5			261000620 		1			6519302				SPGRURQ				IKAR				31				10-20-6-2			15			3-27		17:00			3.500000			GDYNIA			0
2017-04-01		00:13:22		5			261028820 		0			9375343				SPGTQPX				VEGA				52				9-10-4-4			1			11-6		08:00			4.000000			GDANSK			0
2017-04-01		00:13:24		5			261000130 		0			8829127				SQKR				MAJA				0				2-53-2-23			1			3-31		06:00			2.400000			GDYNIAOGDANSK			0
